01_Clase,02_Orden,03_Familia,04_Nombre científico I,05_Nombre científico II,06_Nombre vernáculo,07_CITES,08_Categoría amenaza nacional Res. 1912/2017,09_Endemismo,10_Migratoria,11_Introducida/Invasora,12_Distribución,Amagá,Amalfi,Andes,Angelópolis,Angostura,Anorí,Anzá,Armenia,Barbosa,Bello,Belmira,Betania,Betulia,Briceño,Buriticá,Cáceres,Caicedo,Caldas,Campamento,Caracolí,Caramanta,Carolina del Príncipe,Caucasia,Cisneros,Ciudad Bolívar,Concordia,Copacabana,Donmatías,Ebéjico,El Bagre,Entrerríos,Envigado,Fredonia,Girardota,Gómez Plata,Guadalupe,Heliconia,Hispania,Itagüí,Ituango,Jardín,Jericó,La Estrella,La Pintada,Liborina,Maceo,Medellín,Montebello,Nechí,Olaya,Pueblorrico,Puerto Berrío,Puerto Nare,Remedios,Sabanalarga,Sabaneta,Salgar,San Andrés de Cuerquia,San Jerónimo,San José de la Montaña,San Pedro de los Milagros,Santa Bárbara,Santa Fe de Antioquia,Santa Rosa de Osos,Segovia,Sopetrán,Támesis,Tarazá,Tarso,Titiribí,Toledo,Valdivia,Valparaíso,Vegachí,Venecia,Yalí,Yarumal,Yolombó,Yondó,Zaragoza
AVES,PASSERIFORMES,Troglodytidae,Campylorhynchus zonatus,Campylorhynchus turdinus aenigmaticus,Cucarachero matraquero,,,,,,0-1600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AVES,PASSERIFORMES,Troglodytidae,Cantorchilus leucopogon,Thryothorus leucopogon,Cucarachero chocoano,,,,,,0-900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AVES,PASSERIFORMES,Troglodytidae,Cantorchilus leucotis,Thryothorus leucotis,Cucarachero anteado,,,,,,0-600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,,37,,,,,,,,,,,,,,,,,,,,,,,37,,37,,,,37,,37,,,,,
AVES,PASSERIFORMES,Troglodytidae,Cantorchilus nigricapillus,Thryothorus nigricapillus,Cucarachero selvático,,,,,,0-1800,,30,,,,30; 33,,,,,,,,18; 34,,,,,,,,,,,,,,42,,,,,,,,,,,,18,,,,,,10,,,,,,10,,,,,,,,,,,,42,30,,,29; 31,,,,18,,,,,34,,,30
AVES,PASSERIFORMES,Troglodytidae,Cinnycerthia olivascens,,Cucarachero sepia,,,,,,900-3100,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AVES,PASSERIFORMES,Troglodytidae,Cinnycerthia unirufa,,Cucarachero rufo,,,,,,2200-3800,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AVES,PASSERIFORMES,Troglodytidae,Cistothorus platensis,,Cucarachero paramuno,,,,,,1400-4000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AVES,PASSERIFORMES,Troglodytidae,Cyphorhinus phaeocephalus,,Cucarachero gaitero,,,,,,0-1000,,,,,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AVES,PASSERIFORMES,Troglodytidae,Cyphorhinus thoracicus,,Cucarachero flautista,,,,,,700-2600,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AVES,PASSERIFORMES,Troglodytidae,Henicorhina leucophrys,,Cucarachero pechigrís,,,,,,1000-2900,,,25,8,,33,,,,,,,,34,,,,,,,,13,,,,,,,,,,,,,,,,,,,25,9; 27,,,,,8,,,,9,,,,,,,,,,,,,32,,,,,9,,,,,,,,34,,,
AVES,PASSERIFORMES,Troglodytidae,Henicorhina leucosticta,,Cucarachero pechiblanco,,,,,,0-1000,,,,,,,22; 26,22,,,,,22,18; 34,,,,,,,38,,,,,,,,22,,,,22,,,,,,,18; 35,,22; 37,,37; 38,,10,,,,,11,10,,,,,11,,,,,,26,,,,37,,22; 37,,,18,37; 38,,22; 37,,34,,,
AVES,PASSERIFORMES,Troglodytidae,Henicorhina negreti,,Cucarachero de Munchique,,VU,,,,2200-2400,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AVES,PASSERIFORMES,Troglodytidae,Microcerculus marginatus,,Cucarachero buscatono,,,,,,0-1200,,30,,,,30; 33,,,,,,,,18; 34,,,,,,,,,,,,,,,,,,,,,,,,,,18; 35,,,,,,10,,,,,,10,,,,,,,,,,,,,30,,,29; 31,,,,18,,,,,34,,,30
AVES,PASSERIFORMES,Troglodytidae,Pheugopedius fasciatoventris,Thryothorus fasciatoventris,Cucarachero ventrinegro,,,,,,0-1000,,30,,,,30,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,18; 35,,,,,,10,,,,,,10,,,,,,,,,,,,,30,,,29; 31,,,,18,,,,,,,,30
AVES,PASSERIFORMES,Troglodytidae,Pheugopedius mystacalis,Thryothorus mystacalis,Cucarachero bigotudo,,,,,,1000-2800,,,25,,,33,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AVES,PASSERIFORMES,Troglodytidae,Pheugopedius spadix,Thryothorus spadix,Cucarachero cabecinegro,,,REST,,,400-1800,,,,,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AVES,PASSERIFORMES,Troglodytidae,Thryophilus sernai,,Cucarachero paisa,,EN,REST,,,250-850,,,,,,,22,22,,,,,22,,,,,,,,,,,,,,,,22,,,,22,,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,22,,,,,,22,,,,,
AVES,PASSERIFORMES,Troglodytidae,Troglodytes aedon,,Cucarachero común,,,,,,0-3400,36,,25,8,,33,22; 26,22,,,,,22,18; 34,,,,36,,,38,13,,28,,,,42,22,,,,22,,,,,,,18; 35,25,9; 22; 37,,37; 38,41,10,8,,,,9; 11,10,,,,,11,,,,,,23; 26,42,19,,37,,9; 22; 37,36,,18,37; 38,,22; 36; 37,,34,,,
AVES,PASSERIFORMES,Troglodytidae,Troglodytes solstitialis,,Cucarachero montaraz,,,,,,1500-3600,,,25,,,,,,,8,,,,,,,,,,,,,,28,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,
AVES,PASSERIFORMES,Turdidae,Catharus aurantiirostris,,Zorzal montuno,,,,,,600-2200,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AVES,PASSERIFORMES,Turdidae,Catharus fuscater,,Zorzal sombrío,,,,,,600-2800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AVES,PASSERIFORMES,Turdidae,Catharus fuscescens,,Zorzal rojizo,,,,Migratoria,,0-2300,,,,,,,22,22,,,,,22,,,,,,,,,,,,,,,,22,,,,22,,,,,,,,,1; 22,,,,,,,,,,,,,,,,,,,,,,,,,,,22,,,,,,22,,,,,
AVES,PASSERIFORMES,Turdidae,Catharus minimus,,Zorzal carigrís,,,,Migratoria,,0-2600,,,,,,33,22,22,,,,,22,,,,,,,,,,,,,,,,22,,,,22,,,,,,,35,,1; 22,,,,,,,,,,,,,,,,,,,,,,,,,1,,22,,,,,,22,,,,,
AVES,PASSERIFORMES,Turdidae,Catharus ustulatus,,Zorzal de Swainson,,,,Migratoria,,0-3000,,,25,8,,33,5; 22,22,,,,,22,18; 34,,,5,,,,38,13,,,,,,,22,,,,22,,,,,,,18,25,1; 22; 37,,37; 38,41,10,,,,,,10,,,,,,,,,,,5; 23,,19,,1; 37,29; 31,22; 37,,,18,37; 38,,22; 37,,34,,,
AVES,PASSERIFORMES,Turdidae,Myadestes ralloides,,Solitario andino,,,,,,800-2700,,,25,8,,33,,,,8,,,,,,,,,,,,13,,,,,,42,,,,,,,,,,,,,25,9; 27,,,,,8,,,,9,,,,,,,,,,,,,42,,,,,9,,,,,,,,,,,
AVES,PASSERIFORMES,Turdidae,Turdus fuscater,,Mirla común,,,,,,1400-4100,,,25,8,,33,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,25,9; 27,,,,,8; 39,,,,9,,,,,,,,39,40,,,39,32,,39,,,9,,,,,,,,,,,
AVES,PASSERIFORMES,Turdidae,Turdus grayi,,Mirla parda,,,,,,0-300,,,,,,,22; 26,22,,,,,22,,,,,,,,,,,,,,,,22,,,,22,,,,,,,,,22; 37,,37,,,,,,,11,,,,,,11,,,,,,23; 26,,,,37,29; 31,22; 37,,,,37,,22; 37,,,,,
AVES,PASSERIFORMES,Turdidae,Turdus ignobilis,,Mayo,,,,,,0-2800,36,,,8,,33,22; 26,22,,,,,22,18; 34,,,,36,,,38,13,,28,,,,42,22,,,,22,,,,,,,18; 35,,9; 22; 27; 37,,37; 38,41,10,,,,,9; 11,10,,,,,11,,,,,,23; 26,42,19,,37,,9; 22; 37,36,,18,37; 38,,22; 36; 37,,34,,,
AVES,PASSERIFORMES,Turdidae,Turdus leucomelas,,Mirla ventriblanca,,,,,,0-1600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,,37,,,,,,,,,,,,,,,,,,,,,,,37,,37,,,,37,,37,,,,,
AVES,PASSERIFORMES,Turdidae,Turdus leucops,Platycichla leucops,Mirla ojiblanca,,,,,,900-2000,,,25,,,33,,,,,,,,18,,,,,,,,13,,,,,,,,,,,,,,,,,,18,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,,,
AVES,PASSERIFORMES,Turdidae,Turdus obsoletus,,Mirla selvática,,,,,,0-1900,,,,,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AVES,PASSERIFORMES,Turdidae,Turdus serranus,,Mirla serrana,,,,,,1000-2800,,,25,,,33,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AVES,PASSERIFORMES,Tyrannidae,Aphanotriccus audax,,Atrapamoscas piconegro,,,REST,,,100-600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,,,,,,,,,,,,,
AVES,PASSERIFORMES,Tyrannidae,Arundinicola leucocephala,,Monjita pantanera,,,,,,0-500,,,,,,,,,,,,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,,,
AVES,PASSERIFORMES,Tyrannidae,Attila spadiceus,,Atila lomiamarilla,,,,,,0-2100,,30,,,,30; 33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,10,,,,,,,,,,,,,30,,,,,,,,,,,,,,,30
AVES,PASSERIFORMES,Tyrannidae,Camptostoma obsoletum,,Tiranuelo silbador,,,,,,0-2000,,,,,,,22; 26,22,,,,,22,18,,,,,,,,,,,,,,,22,,,,22,,,,,,,18,,22,,,,10,,,,,11,10,,,,,11,,,,,,23; 26,,,,,,22,,,18,,,22,,,,,
AVES,PASSERIFORMES,Tyrannidae,Capsiempis flaveola,,Tiranuelo amarillo,,,,,,0-500,,,,,,,22,22,,,,,22,,,,,,,,,,,,,,,,22,,,,22,,,,,,,,,22,,,,10,,,,,,10,,,,,,,,,,,,,,,,,22,,,,,,22,,,,,
AVES,PASSERIFORMES,Tyrannidae,Cnemotriccus fuscatus,,Atrapamoscas parduzco,,,,,,0-900,,,,,,,,,,,,,,,,,,,,,,,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AVES,PASSERIFORMES,Tyrannidae,Cnipodectes subbrunneus,,Atrapamoscas zumbador,,,,,,0-1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AVES,PASSERIFORMES,Tyrannidae,Colonia colonus,,Atrapamoscas rabijunco,,,,,,0-1800,,,,,,,,,,,,,,,,,,,,,,,,28,,,,,,,,,,,,,,,,,,,,,,10,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AVES,PASSERIFORMES,Tyrannidae,Conopias albovittatus,Conopias albovittata,Suelda del Chocó,,,,,,0-600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AVES,PASSERIFORMES,Tyrannidae,Conopias cinchoneti,,Suelda limón,,,,,,400-2100,,,,,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AVES,PASSERIFORMES,Tyrannidae,Contopus cinereus,,Atrapamoscas tropical,,,,,,0-2600,,,,,,,,,,,,,,18; 34,,,,,,,,,,,,,,,,,,,,,,,,,,18; 35,,37,,37,41,,,,,,,,,,,,,,,,,,,,19,,37,,37,,,18,37,,37,,34,,,
AVES,PASSERIFORMES,Tyrannidae,Contopus cooperi,Contopus borealis,Atrapamoscas boreal,,,,Migratoria,,0-3300,36,,25,,,33,5,,,,,,,,,,5,36,,,,,,,,,,,,,,,,,,,,,,,25,1,,,,,,,,,,,,,,,,,,,,,5,,,,,,,36,,,,,36,,,,,
AVES,PASSERIFORMES,Tyrannidae,Contopus fumigatus,,Atrapamoscas sombrío,,,,,,300-3000,,,25,,,33,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AVES,PASSERIFORMES,Tyrannidae,Contopus sordidulus,,Atrapamoscas occidental,,,,Migratoria,,0-2600,,,,,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,,,,,,,,,,,,,
AVES,PASSERIFORMES,Tyrannidae,Contopus virens,,Atrapamoscas oriental,,,,Migratoria,,0-2700,,,,,,33,22,22,,,,,22,34,,,,,,,,,,,,,,,22,,,,22,,,,,,,35,,1; 22; 37,,37,,10,,,,,,10,,,,,,,,,,,23,,,,37,29; 31,22; 37,,,,37,,22; 37,,34,,,
AVES,PASSERIFORMES,Tyrannidae,Elaenia chiriquensis,,Elaenia menor,,,,Migratoria,,0-2200,,,,,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,9,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,
AVES,PASSERIFORMES,Tyrannidae,Elaenia flavogaster,,Elaenia copetona,,,,,,0-2100,36,,25,8,,33,22; 26,22,,,,,22,18; 34,,,,36,,,38,13,,,,,,42,22,24,,,22,,,,,,,18; 35,25,9; 22; 27; 37,,37; 38,41,10,,,,,9; 11,10,,,,,11,,,,,,23; 26,32; 42,19,,37,29; 31,9; 22; 37,36,,18,37; 38,,22; 36; 37,,34,,,
AVES,PASSERIFORMES,Tyrannidae,Elaenia frantzii,,Elaenia montañera,,,,Migratoria,,1600-2500,,,25,8,,33,5,,,,,,,18,,,5,,,,,13,,,,,,,,,,,,,,,,,,18,25,9; 27,,,,,39,,,,9,,,,,,,,39,40,,,5; 39,32,,39,,,9,,,18,,,,,,,,
AVES,PASSERIFORMES,Tyrannidae,Elaenia pallatangae,,Elaenia serrana,,,,,,1500-3000,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AVES,PASSERIFORMES,Tyrannidae,Empidonax alnorum,,Atrapamoscas alisero,,,,Migratoria,,0-2600,,,,,,33,22,22,,,,,22,,,,,,,,,,,,,,,,22,,,,22,,,,,,,,,1; 22,,,41,,,,,,,,,,,,,,,,,,,,,,1,,22,,,,,,22,,,,,
AVES,PASSERIFORMES,Tyrannidae,Empidonax traillii,,Atrapamoscas de Traill,,,,Migratoria,,0-2600,,,,8,,33,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,18,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,18,,,,,,,,
AVES,PASSERIFORMES,Tyrannidae,Empidonax virescens,,Atrapamoscas verdoso,,,,Migratoria,,0-2700,,,25,8,,33,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,18; 35,25,37,,37,,,,,,,,,,,,,,,,,,,,,,,37,,37,,,18,37,,37,,,,,
AVES,PASSERIFORMES,Tyrannidae,Fluvicola pica,,Viudita común,,,,,,0-1000,,,,,,,,,,,,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,34,,,
AVES,PASSERIFORMES,Tyrannidae,Hemitriccus granadensis,,Picochato carinegro,,,,,,1500-3100,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AVES,PASSERIFORMES,Tyrannidae,Hemitriccus margaritaceiventer,,Picochato perlado,,,,,,0-1100,,,,,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AVES,PASSERIFORMES,Tyrannidae,Knipolegus poecilurus,,Atrapamoscas ojirrojo,,,,,,1600-3100,,,,,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,9,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,
AVES,PASSERIFORMES,Tyrannidae,Legatus leucophaius,,Atrapamoscas pirata,,,,,,0-1700,,,25,,,33,26,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,18; 35,25,,,,,10,,,,,,10,,,,,,,,,,,26,,,,,,,,,18,,,,,,,,
AVES,PASSERIFORMES,Tyrannidae,Leptopogon amaurocephalus,,Atrapamoscas sepia,,,,,,0-600,,30,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,29; 31,,,,,,,,,,,,30
AVES,PASSERIFORMES,Tyrannidae,Leptopogon rufipectus,,Atrapamoscas pechirrufo,,,REST,,,1600-2700,,,25,8,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AVES,PASSERIFORMES,Tyrannidae,Leptopogon superciliaris,,Atrapamoscas orejinegro,,,,,,120-2100,,,,,,33,26,,,,,,,18,,,,,,,,13,,,,,,42,,,,,,,,,,,,18; 35,,9; 27; 37,,37,,,,,,,9,,,,,,,,,,,,26,42,19,,37,,9; 37,,,18,37,,37,,,,,
AVES,PASSERIFORMES,Tyrannidae,Lophotriccus pileatus,,Tiranuelo pileado,,,,,,300-2300,,,25,,,33,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,19,,,,,,,,,,,,,,,
AVES,PASSERIFORMES,Tyrannidae,Machetornis rixosa,Machetornis rixosus,Atrapamoscas ganadero,,,,,,0-2000,36,,,,,33,22; 26,22,,,,,22,18; 34,,,,36,,,38,,,,,,,42,22,,,,22,,,,,,,18,,9; 22; 37,,37; 38,,10,,,,,9; 11,10,,,,,11,,,,,,23; 26,42,19,,37,29; 31,9; 22; 37,36,,18,37; 38,,22; 36; 37,,34,,,
AVES,PASSERIFORMES,Tyrannidae,Mecocerculus leucophrys,,Tiranuelo gorgiblanco,,,,,,2600-3400,,,25,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AVES,PASSERIFORMES,Tyrannidae,Mecocerculus poecilocercus,,Tiranuelo coliblanco,,,,,,1600-2700,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AVES,PASSERIFORMES,Tyrannidae,Mecocerculus stictopterus,,Tiranuelo colilargo,,,,,,1800-3600,,,,8,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AVES,PASSERIFORMES,Tyrannidae,Megarynchus pitangua,,Atrapamoscas picudo,,,,,,0-1400,,,,,,,,,,,,,,,,,,,,,,,,28,,,,,,,,,,,,,,,,,,,,,,10,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AVES,PASSERIFORMES,Tyrannidae,Mionectes oleagineus,,Mionectes ocráceo,,,,,,0-1700,36,30,,,,30; 33,22; 26,22,,,,,22,18; 34,,,,36,,,38,,,,,,,,22,,,,22,,,,,,,18; 35,,22; 27; 37,,37; 38,,10,,,,,,10,,,,,,,,,,,26,,19; 30,,37,29; 31,22; 37,36,,18,37; 38,,22; 36; 37,,34,,,30
AVES,PASSERIFORMES,Tyrannidae,Mionectes olivaceus,,Mionectes oliváceo,,,,,,0-2400,,,,,,33,22,22,,,,,22,18; 34,,,,,,,,,,,,,,,22,,,,22,,,,,,,18,,22; 37,,37,,10,,,,,,10,,,,,,,,,,,,,,,37,,22; 37,,,18,37,,22; 37,,34,,,
AVES,PASSERIFORMES,Tyrannidae,Mionectes striaticollis,,Mionectes estriado,,,,,,1600-2700,,,25,8,,33,,,,,,,,34,,,,,,,,13,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,,,
AVES,PASSERIFORMES,Tyrannidae,Mitrephanes phaeocercus,,Atrapamoscas moñudo,,,,,,100-1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AVES,PASSERIFORMES,Tyrannidae,Muscisaxicola alpinus,Muscisaxicola alpina,Dormilona cenicienta,,,,,,3300-4200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AVES,PASSERIFORMES,Tyrannidae,Myiarchus apicalis,,Atrapamoscas apical,,,END,,,400-2300,,,,,,,22,22,,,,,22,,,,,,,,,,,,,,,,22,,,,22,,,,,,,,,22; 37,,37,,10,,,,,,10,,,,,,,,,,,,,,,37,,22; 37,,,,37,,22; 37,,,,,
AVES,PASSERIFORMES,Tyrannidae,Myiarchus cephalotes,,Atrapamoscas montañero,,,,,,1500-2700,,,25,,,33,,,,,,,,18; 34,,,,,,,,13,,,,,,,,,,,,,,,,,,18,25,9,,,,,,,,,9,,,,,,,,,,,,,32,,,,,9,,,18,,,,,34,,,
AVES,PASSERIFORMES,Tyrannidae,Myiarchus crinitus,,Atrapamoscas copetón,,,,Migratoria,,0-1100,,,,,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AVES,PASSERIFORMES,Tyrannidae,Myiarchus panamensis,,Atrapamoscas panameño,,,,,,0-600,,,,,,,22,22,,,,,22,34,,,,,,,,,,,,,,,22,,,,22,,,,,,,,,22,,,,10,,,,,,10,,,,,,,,,,,,,,,,,22,,,,,,22,,34,,,
AVES,PASSERIFORMES,Tyrannidae,Myiarchus tuberculifer,,Atrapamoscas capinegro,,,,,,0-2400,,,,,,33,22; 26,22,,,,,22,18,,,,,,,,,,,,,,,22,,,,22,,,,,,,18; 35,,22; 37,,37,41,10,,,,,,10,,,,,,,,,,,23; 26,,19,,37,29; 31,22; 37,,,18,37,,22; 37,,,,,
AVES,PASSERIFORMES,Tyrannidae,Myiarchus tyrannulus,,Atrapamoscas crestado,,,,,,0-1000,,,,,,,,,,,,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,34,,,
AVES,PASSERIFORMES,Tyrannidae,Myiobius atricaudus,,Atrapamoscas colinegro,,,,,,0-1400,,,,,,,,,,,,,,18,,,,,,,38,,,28,,,,,,,,,,,,,,,,18,,37,,37; 38,,10,,,,,,10,,,,,,,,,,,,,19,,37,,37,,,18,37; 38,,37,,,,,
AVES,PASSERIFORMES,Tyrannidae,Myiobius barbatus,,Atrapamoscas rabiamarillo,,,,,,0-1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AVES,PASSERIFORMES,Tyrannidae,Myiobius villosus,,Atrapamoscas leonado,,,,,,800-2100,,,,,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AVES,PASSERIFORMES,Tyrannidae,Myiodynastes chrysocephalus,,Atrapamoscas lagartero,,,,,,400-2400,,,25,8,,33,,,,,,,,34,,,,,,,,13,,,,,,42,,,,,,,,,,,,,25,9,,,41,,,,,,9,,,,,,,,,,,,,42,,,,,9,,,,,,,,34,,,
AVES,PASSERIFORMES,Tyrannidae,Myiodynastes luteiventris,,Atrapamoscas sulfurado,,,,Migratoria,,400-2600,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,,,
AVES,PASSERIFORMES,Tyrannidae,Myiodynastes maculatus,,Atrapamoscas maculado,,,,Migratoria,,0-1500,36,,,,,33,22; 26,22,,,,,22,18; 34,,,,36,,,38,13,,,,,,,22,,,,22,,,,,,,18; 35,,9; 22; 37,,37; 38,41,10,,,,,9; 11,10,,,,,11,,,,,,23; 26,,19,,37,29; 31,9; 22; 37,36,,18,37; 38,,22; 36; 37,,34,,,
AVES,PASSERIFORMES,Tyrannidae,Myiopagis caniceps,,Elaenia gris,,,,,,0-900,,,,,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AVES,PASSERIFORMES,Tyrannidae,Myiopagis gaimardii,,Elaenia selvática,,,,,,0-600,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,,,
AVES,PASSERIFORMES,Tyrannidae,Myiopagis viridicata,,Elaenia verdosa,,,,,,0-1300,,,,,,,22,22,,,,,22,,,,,,,,,,,,,,,,22,,,,22,,,,,,,35,,22; 37,,37,,,,,,,,,,,,,,,,,,,,,,,37,,22; 37,,,,37,,22; 37,,,,,
